from_id,relation,to_id,tradition,source,confidence,gaudiya_aligned,notes
hexagram:28,hexagram_raga_resonance,raga:shree,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:28,hexagram_raga_resonance,raga:purvi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:28,hexagram_raga_resonance,raga:tilak_kamod,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element air + time-season alignment night/autumn + direct season match autumn
hexagram:28,hexagram_raga_resonance,raga:rageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element air + time-season alignment night/autumn + direct season match autumn
hexagram:28,hexagram_raga_resonance,raga:hansadhwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:28,hexagram_raga_resonance,raga:charukeshi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:28,hexagram_raga_resonance,raga:kirwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:28,hexagram_raga_resonance,raga:chandrakauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:29,hexagram_raga_resonance,raga:bhairavi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + direct season match winter
hexagram:29,hexagram_raga_resonance,raga:darbari,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/winter + direct season match winter
hexagram:29,hexagram_raga_resonance,raga:malkauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/winter + direct season match winter
hexagram:29,hexagram_raga_resonance,raga:bageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter
hexagram:29,hexagram_raga_resonance,raga:des,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter
hexagram:29,hexagram_raga_resonance,raga:khamaj,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter
hexagram:29,hexagram_raga_resonance,raga:jaunpuri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + direct season match winter
hexagram:29,hexagram_raga_resonance,raga:charukeshi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter + direct season match winter
hexagram:29,hexagram_raga_resonance,raga:kirwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter + direct season match winter
hexagram:29,hexagram_raga_resonance,raga:chandrakauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter + direct season match winter
hexagram:29,hexagram_raga_resonance,raga:shankara,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/winter + direct season match winter
hexagram:30,hexagram_raga_resonance,raga:bhimpalasi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment afternoon/summer + direct season match summer
hexagram:30,hexagram_raga_resonance,raga:miyan_ki_malhar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment monsoon/summer + direct season match summer
hexagram:30,hexagram_raga_resonance,raga:multani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment afternoon/summer + direct season match summer
hexagram:30,hexagram_raga_resonance,raga:sarang,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element fire + time-season alignment midday/summer + direct season match summer
hexagram:31,hexagram_raga_resonance,raga:bhairavi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment morning/early_spring
hexagram:31,hexagram_raga_resonance,raga:todi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment morning/early_spring
hexagram:31,hexagram_raga_resonance,raga:bageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element water
hexagram:31,hexagram_raga_resonance,raga:lalit,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + time-season alignment dawn/early_spring
hexagram:31,hexagram_raga_resonance,raga:kedar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element earth
hexagram:31,hexagram_raga_resonance,raga:des,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element water
hexagram:31,hexagram_raga_resonance,raga:khamaj,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element water
hexagram:31,hexagram_raga_resonance,raga:jaunpuri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment morning/early_spring
hexagram:31,hexagram_raga_resonance,raga:hindol,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + time-season alignment morning/early_spring
hexagram:31,hexagram_raga_resonance,raga:ahir_bhairav,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element water + time-season alignment morning/early_spring
hexagram:33,hexagram_raga_resonance,raga:malkauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shanta + shared element earth
hexagram:33,hexagram_raga_resonance,raga:lalit,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element ether + time-season alignment dawn/early_spring
hexagram:33,hexagram_raga_resonance,raga:hindol,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element ether + time-season alignment morning/early_spring
hexagram:33,hexagram_raga_resonance,raga:purvi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shanta + shared element ether
hexagram:33,hexagram_raga_resonance,raga:bairagi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element ether + time-season alignment morning/early_spring
hexagram:34,hexagram_raga_resonance,raga:bhairava,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa vira + shared element fire + time-season alignment morning/spring + direct season match spring
hexagram:34,hexagram_raga_resonance,raga:marwa,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa vira + shared element fire
hexagram:34,hexagram_raga_resonance,raga:lalit,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element ether + time-season alignment dawn/spring + direct season match spring
hexagram:34,hexagram_raga_resonance,raga:durga,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa vira + shared element fire
hexagram:34,hexagram_raga_resonance,raga:hindol,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element ether + time-season alignment morning/spring + direct season match spring
hexagram:34,hexagram_raga_resonance,raga:bairagi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element ether + time-season alignment morning/spring + direct season match spring
hexagram:34,hexagram_raga_resonance,raga:ahir_bhairav,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment morning/spring + direct season match spring
hexagram:34,hexagram_raga_resonance,raga:sarang,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa vira + shared element fire
hexagram:35,hexagram_raga_resonance,raga:bhimpalasi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment afternoon/summer + direct season match summer
hexagram:35,hexagram_raga_resonance,raga:miyan_ki_malhar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment monsoon/summer + direct season match summer
hexagram:35,hexagram_raga_resonance,raga:multani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment afternoon/summer + direct season match summer
hexagram:35,hexagram_raga_resonance,raga:sarang,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element fire + time-season alignment midday/summer + direct season match summer
hexagram:36,hexagram_raga_resonance,raga:bhimpalasi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment afternoon/summer + direct season match summer
hexagram:36,hexagram_raga_resonance,raga:darbari,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element earth
hexagram:36,hexagram_raga_resonance,raga:miyan_ki_malhar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment monsoon/summer + direct season match summer
hexagram:36,hexagram_raga_resonance,raga:multani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + time-season alignment afternoon/summer + direct season match summer
hexagram:36,hexagram_raga_resonance,raga:sarang,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element fire + time-season alignment midday/summer + direct season match summer
hexagram:37,hexagram_raga_resonance,raga:bhimpalasi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element air + time-season alignment afternoon/summer + direct season match summer
hexagram:37,hexagram_raga_resonance,raga:miyan_ki_malhar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment monsoon/summer + direct season match summer
hexagram:37,hexagram_raga_resonance,raga:bihag,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element air
hexagram:37,hexagram_raga_resonance,raga:khamaj,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + direct season match summer
hexagram:37,hexagram_raga_resonance,raga:shree,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element fire
hexagram:37,hexagram_raga_resonance,raga:multani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element air + time-season alignment afternoon/summer + direct season match summer
hexagram:37,hexagram_raga_resonance,raga:tilak_kamod,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element air
hexagram:37,hexagram_raga_resonance,raga:rageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element air
hexagram:37,hexagram_raga_resonance,raga:sarang,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element fire + time-season alignment midday/summer + direct season match summer
hexagram:38,hexagram_raga_resonance,raga:yaman,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:38,hexagram_raga_resonance,raga:marwa,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element fire + time-season alignment evening/autumn + direct season match autumn
hexagram:38,hexagram_raga_resonance,raga:bageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn + direct season match autumn
hexagram:38,hexagram_raga_resonance,raga:puriya,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:38,hexagram_raga_resonance,raga:kedar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:38,hexagram_raga_resonance,raga:bihag,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:38,hexagram_raga_resonance,raga:des,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:38,hexagram_raga_resonance,raga:khamaj,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:38,hexagram_raga_resonance,raga:durga,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element fire + time-season alignment night/autumn + direct season match autumn
hexagram:38,hexagram_raga_resonance,raga:shree,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element fire + time-season alignment evening/autumn + direct season match autumn
hexagram:38,hexagram_raga_resonance,raga:purvi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:38,hexagram_raga_resonance,raga:tilak_kamod,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:38,hexagram_raga_resonance,raga:rageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:38,hexagram_raga_resonance,raga:hansadhwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:38,hexagram_raga_resonance,raga:charukeshi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:38,hexagram_raga_resonance,raga:kirwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:38,hexagram_raga_resonance,raga:chandrakauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:39,hexagram_raga_resonance,raga:bhairavi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water + direct season match winter
hexagram:39,hexagram_raga_resonance,raga:todi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water
hexagram:39,hexagram_raga_resonance,raga:darbari,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element earth + time-season alignment night/winter + direct season match winter
hexagram:39,hexagram_raga_resonance,raga:malkauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element earth + time-season alignment night/winter + direct season match winter
hexagram:39,hexagram_raga_resonance,raga:bageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter
hexagram:39,hexagram_raga_resonance,raga:kedar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element earth + time-season alignment night/winter
hexagram:39,hexagram_raga_resonance,raga:des,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter
hexagram:39,hexagram_raga_resonance,raga:khamaj,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter
hexagram:39,hexagram_raga_resonance,raga:jaunpuri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water + direct season match winter
hexagram:39,hexagram_raga_resonance,raga:charukeshi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water + time-season alignment night/winter + direct season match winter
hexagram:39,hexagram_raga_resonance,raga:kirwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water + time-season alignment night/winter + direct season match winter
hexagram:39,hexagram_raga_resonance,raga:chandrakauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter + direct season match winter
hexagram:39,hexagram_raga_resonance,raga:shankara,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/winter + direct season match winter
hexagram:40,hexagram_raga_resonance,raga:bhairava,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element fire + time-season alignment morning/spring + direct season match spring
hexagram:40,hexagram_raga_resonance,raga:bhairavi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment morning/spring
hexagram:40,hexagram_raga_resonance,raga:todi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment morning/spring
hexagram:40,hexagram_raga_resonance,raga:lalit,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment dawn/spring + direct season match spring
hexagram:40,hexagram_raga_resonance,raga:jaunpuri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment morning/spring
hexagram:40,hexagram_raga_resonance,raga:hindol,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment morning/spring + direct season match spring
hexagram:40,hexagram_raga_resonance,raga:bairagi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment morning/spring + direct season match spring
hexagram:40,hexagram_raga_resonance,raga:ahir_bhairav,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment morning/spring + direct season match spring
hexagram:41,hexagram_raga_resonance,raga:bhairavi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water
hexagram:41,hexagram_raga_resonance,raga:todi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water
hexagram:41,hexagram_raga_resonance,raga:yaman,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:41,hexagram_raga_resonance,raga:marwa,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:41,hexagram_raga_resonance,raga:darbari,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element earth + time-season alignment night/autumn
hexagram:41,hexagram_raga_resonance,raga:malkauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element earth + time-season alignment night/autumn
hexagram:41,hexagram_raga_resonance,raga:bageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn + direct season match autumn
hexagram:41,hexagram_raga_resonance,raga:puriya,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + time-season alignment evening/autumn + direct season match autumn
hexagram:41,hexagram_raga_resonance,raga:kedar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element earth + time-season alignment night/autumn + direct season match autumn
hexagram:41,hexagram_raga_resonance,raga:bihag,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:41,hexagram_raga_resonance,raga:des,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:41,hexagram_raga_resonance,raga:khamaj,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:41,hexagram_raga_resonance,raga:jaunpuri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water
hexagram:41,hexagram_raga_resonance,raga:durga,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:41,hexagram_raga_resonance,raga:shree,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:41,hexagram_raga_resonance,raga:purvi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:41,hexagram_raga_resonance,raga:tilak_kamod,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:41,hexagram_raga_resonance,raga:rageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:41,hexagram_raga_resonance,raga:hansadhwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:41,hexagram_raga_resonance,raga:charukeshi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water + time-season alignment night/autumn
hexagram:41,hexagram_raga_resonance,raga:kirwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water + time-season alignment night/autumn
hexagram:41,hexagram_raga_resonance,raga:chandrakauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:42,hexagram_raga_resonance,raga:bhairava,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element fire + time-season alignment morning/spring + direct season match spring
hexagram:42,hexagram_raga_resonance,raga:lalit,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment dawn/spring + direct season match spring
hexagram:42,hexagram_raga_resonance,raga:hindol,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment morning/spring + direct season match spring
hexagram:42,hexagram_raga_resonance,raga:bairagi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment morning/spring + direct season match spring
hexagram:42,hexagram_raga_resonance,raga:ahir_bhairav,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment morning/spring + direct season match spring
hexagram:43,hexagram_raga_resonance,raga:yaman,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element ether + time-season alignment evening/autumn + direct season match autumn
hexagram:43,hexagram_raga_resonance,raga:marwa,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa vira + time-season alignment evening/autumn + direct season match autumn
hexagram:43,hexagram_raga_resonance,raga:bageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn + direct season match autumn
hexagram:43,hexagram_raga_resonance,raga:puriya,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element ether + time-season alignment evening/autumn + direct season match autumn
hexagram:43,hexagram_raga_resonance,raga:miyan_ki_malhar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa vira + shared element water
hexagram:43,hexagram_raga_resonance,raga:kedar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:43,hexagram_raga_resonance,raga:bihag,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:43,hexagram_raga_resonance,raga:des,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:43,hexagram_raga_resonance,raga:khamaj,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:43,hexagram_raga_resonance,raga:durga,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa vira + time-season alignment night/autumn + direct season match autumn
hexagram:43,hexagram_raga_resonance,raga:shree,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:43,hexagram_raga_resonance,raga:purvi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element ether + time-season alignment evening/autumn + direct season match autumn
hexagram:43,hexagram_raga_resonance,raga:tilak_kamod,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:43,hexagram_raga_resonance,raga:rageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:43,hexagram_raga_resonance,raga:hansadhwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element ether + time-season alignment evening/autumn + direct season match autumn
hexagram:43,hexagram_raga_resonance,raga:charukeshi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:43,hexagram_raga_resonance,raga:kirwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:43,hexagram_raga_resonance,raga:chandrakauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:43,hexagram_raga_resonance,raga:shankara,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element ether + time-season alignment night/autumn
hexagram:44,hexagram_raga_resonance,raga:yaman,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element ether
hexagram:44,hexagram_raga_resonance,raga:bhimpalasi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element air
hexagram:44,hexagram_raga_resonance,raga:lalit,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element ether
hexagram:44,hexagram_raga_resonance,raga:bihag,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element air
hexagram:44,hexagram_raga_resonance,raga:hindol,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element ether
hexagram:44,hexagram_raga_resonance,raga:tilak_kamod,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element air
hexagram:44,hexagram_raga_resonance,raga:rageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element air
hexagram:45,hexagram_raga_resonance,raga:yaman,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + time-season alignment evening/autumn + direct season match autumn
hexagram:45,hexagram_raga_resonance,raga:marwa,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:45,hexagram_raga_resonance,raga:darbari,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element earth + time-season alignment night/autumn
hexagram:45,hexagram_raga_resonance,raga:malkauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element earth + time-season alignment night/autumn
hexagram:45,hexagram_raga_resonance,raga:bageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element water + time-season alignment night/autumn + direct season match autumn
hexagram:45,hexagram_raga_resonance,raga:puriya,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:45,hexagram_raga_resonance,raga:kedar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element earth + time-season alignment night/autumn + direct season match autumn
hexagram:45,hexagram_raga_resonance,raga:bihag,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + time-season alignment night/autumn + direct season match autumn
hexagram:45,hexagram_raga_resonance,raga:des,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element water + time-season alignment night/autumn
hexagram:45,hexagram_raga_resonance,raga:khamaj,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element water + time-season alignment night/autumn
hexagram:45,hexagram_raga_resonance,raga:durga,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:45,hexagram_raga_resonance,raga:shree,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + time-season alignment evening/autumn + direct season match autumn
hexagram:45,hexagram_raga_resonance,raga:purvi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:45,hexagram_raga_resonance,raga:ahir_bhairav,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element water
hexagram:45,hexagram_raga_resonance,raga:tilak_kamod,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + time-season alignment night/autumn + direct season match autumn
hexagram:45,hexagram_raga_resonance,raga:rageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + time-season alignment night/autumn + direct season match autumn
hexagram:45,hexagram_raga_resonance,raga:hansadhwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:45,hexagram_raga_resonance,raga:charukeshi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:45,hexagram_raga_resonance,raga:kirwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:45,hexagram_raga_resonance,raga:chandrakauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:47,hexagram_raga_resonance,raga:bhairavi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water + direct season match winter
hexagram:47,hexagram_raga_resonance,raga:todi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water
hexagram:47,hexagram_raga_resonance,raga:darbari,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + time-season alignment night/winter + direct season match winter
hexagram:47,hexagram_raga_resonance,raga:malkauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/winter + direct season match winter
hexagram:47,hexagram_raga_resonance,raga:bageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter
hexagram:47,hexagram_raga_resonance,raga:des,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter
hexagram:47,hexagram_raga_resonance,raga:khamaj,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter
